open,high,low,close,volume,date,MA for 10 days,MA for 50 days,MA for 100 days,Daily Return,ema7,ema14,ema30,ema60
39.44,39.88,37.81,38.06,1381900,2000-05-25,38.937,36.3526,36.3503,-0.0018358248098609975,38.51729818837549,38.255388552720824,37.48755247365331,36.98785289336814
38.5,38.81,37.88,38.13,954100,2000-05-26,38.956,36.3252,36.274699999999996,-0.004698512137823019,38.66973091783399,38.285448330062486,37.44807333390526,36.951508923651815
38.44,38.81,38.13,38.31,807100,2000-05-30,39.006,36.3302,36.1915,0.006568575932737852,38.84964122377865,38.309363457764405,37.40104390865735,36.91156007360611
37.88,38.38,37.88,38.06,1462700,2000-05-31,38.9,36.3152,36.1134,-0.042515723270440176,39.02952163170487,38.30926552818969,37.3383572816682,36.86415533033853
38.88,40.0,38.81,39.75,1417700,2000-06-01,38.857,36.303999999999995,36.039699999999996,-0.031904529956161776,39.352695508939824,38.34761407098811,37.28858881833497,36.82361822289238
41.38,42.5,40.25,41.06,2245700,2000-06-02,38.582,36.2816,35.9566,0.026499999999999968,39.220260678586435,38.131862389601665,37.11883632304773,36.724418840617545
40.25,40.88,38.56,40.0,1935800,2000-06-05,38.07,36.2416,35.8648,0.02406554019457241,38.60701423811525,37.68137968030962,36.84703193153378,36.57744998775713
39.5,39.56,38.19,39.06,1848700,2000-06-06,37.583,36.2148,35.7779,0.006441638752898715,38.14268565082033,37.32466886189571,36.62958585784645,36.46143134327432
38.75,38.81,38.13,38.81,1508800,2000-06-07,37.183,36.217400000000005,35.7054,0.017833726724364007,37.83691420109378,37.05769484064889,36.461971089422065,36.37334427016498
38.44,38.44,37.69,38.13,1209400,2000-06-08,36.815,36.2062,35.646100000000004,-0.0031372549019607066,37.512552268125035,36.788109431517945,36.30003806110634,36.29074577084854
38.31,38.56,37.75,38.25,909800,2000-06-09,36.446,36.2074,35.614200000000004,-0.009836914315299095,37.30673635750005,36.581664728674546,36.1738337894585,36.22839816986035
37.75,39.06,37.69,38.63,1317800,2000-06-12,36.083999999999996,36.1962,35.582300000000004,0.03704697986577199,36.9923151433334,36.324997763855244,36.03064991286943,36.15986929426239
38.56,38.56,37.0,37.25,1577400,2000-06-13,35.702,36.1798,35.5435,-0.010098325803879926,36.4464201911112,35.97038203521758,35.85138438961904,36.0761360500001
37.25,38.25,37.13,37.63,1646300,2000-06-14,35.546,36.177400000000006,35.5191,0.017027027027027186,36.17856025481494,35.77351773294336,35.75492814062725,36.036344051695025
37.38,38.0,36.81,37.0,1351700,2000-06-15,35.399,36.1786,35.4909,0.029493600445186452,35.694747006419924,35.48790507647311,35.625612839980846,35.98232181615926
36.94,37.13,35.88,35.94,2755200,2000-06-16,35.199,36.1912,35.482800000000005,0.02305721605465405,35.259662675226565,35.2552750882382,35.53082751860021,35.947824250605336
36.31,36.5,35.13,35.13,1851600,2000-06-19,34.993,36.2162,35.484700000000004,0.0019965772960639505,35.03288356696875,35.149932794121,35.502608726779535,35.94808947943942
